Country,L1,Demographic,Date,Value,Source,Source URL
LR,Sinoe,"Population, 70-74 years - Female",2008,249,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 70-74 years - Male",2008,280,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 70-74 years - Total",2008,529,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 75-79 years - Female",2008,196,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 75-79 years - Male",2008,250,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 75-79 years - Total",2008,446,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 80-84 years - Female",2008,97,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 80-84 years - Male",2008,125,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 80-84 years - Total",2008,222,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 85 years and over - Female",2008,117,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 85 years and over - Male",2008,145,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 85 years and over - Total",2008,262,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, Female Total",2008,47624,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, Male Total",2008,54767,Open Data for Africa,opendataforafrica.org
