"L1","Demographic","Unit","Date","Value","Country","Source","Source URL"
"Maryland","Population, 85 years and over - Female","Persons","1/1/2008 12:00:00 AM",117,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 85 years and over - Male","Persons","1/1/2008 12:00:00 AM",130,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 85 years and over - Total","Persons","1/1/2008 12:00:00 AM",247,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, Female Total","Persons","1/1/2008 12:00:00 AM",65083,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, Male Total","Persons","1/1/2008 12:00:00 AM",70855,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Annual GrowthRate (%)","%","1/1/2008 12:00:00 AM",3.5,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Area (square miles)","square miles","1/1/2008 12:00:00 AM",737,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Average Household Size","Persons","1/1/2008 12:00:00 AM",4.7,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population Density","persons/area","1/1/2008 12:00:00 AM",1553,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population Total","Persons","1/1/2008 12:00:00 AM",1118241,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 0-4 years - Female","Persons","1/1/2008 12:00:00 AM",72950,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 0-4 years - Male","Persons","1/1/2008 12:00:00 AM",73324,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 0-4 years - Total","Persons","1/1/2008 12:00:00 AM",146274,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 10-14 years - Female","Persons","1/1/2008 12:00:00 AM",77566,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 10-14 years - Male","Persons","1/1/2008 12:00:00 AM",66783,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 10-14 years - Total","Persons","1/1/2008 12:00:00 AM",144349,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 15-19 years - Female","Persons","1/1/2008 12:00:00 AM",69255,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 15-19 years - Male","Persons","1/1/2008 12:00:00 AM",63364,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 15-19 years - Total","Persons","1/1/2008 12:00:00 AM",132619,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 20-24 years - Female","Persons","1/1/2008 12:00:00 AM",65924,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 20-24 years - Male","Persons","1/1/2008 12:00:00 AM",60860,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 20-24 years - Total","Persons","1/1/2008 12:00:00 AM",126784,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 25-29 years - Female","Persons","1/1/2008 12:00:00 AM",53585,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 25-29 years - Male","Persons","1/1/2008 12:00:00 AM",51807,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 25-29 years - Total","Persons","1/1/2008 12:00:00 AM",105392,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 30-34 years - Female","Persons","1/1/2008 12:00:00 AM",39233,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 30-34 years - Male","Persons","1/1/2008 12:00:00 AM",38389,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 30-34 years - Total","Persons","1/1/2008 12:00:00 AM",77622,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 35-39 years - Female","Persons","1/1/2008 12:00:00 AM",34071,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 35-39 years - Male","Persons","1/1/2008 12:00:00 AM",33830,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 35-39 years - Total","Persons","1/1/2008 12:00:00 AM",67901,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 40-44 years - Female","Persons","1/1/2008 12:00:00 AM",23651,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 40-44 years - Male","Persons","1/1/2008 12:00:00 AM",28096,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 40-44 years - Total","Persons","1/1/2008 12:00:00 AM",51747,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 45-49 years - Female","Persons","1/1/2008 12:00:00 AM",16439,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 45-49 years - Male","Persons","1/1/2008 12:00:00 AM",20649,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 45-49 years - Total","Persons","1/1/2008 12:00:00 AM",37088,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 5-9 years - Female","Persons","1/1/2008 12:00:00 AM",77223,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 5-9 years - Male","Persons","1/1/2008 12:00:00 AM",69286,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 5-9 years - Total","Persons","1/1/2008 12:00:00 AM",146509,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 50-54 years - Female","Persons","1/1/2008 12:00:00 AM",11017,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 50-54 years - Male","Persons","1/1/2008 12:00:00 AM",15086,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 50-54 years - Total","Persons","1/1/2008 12:00:00 AM",26103,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 55-59 years - Female","Persons","1/1/2008 12:00:00 AM",6895,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 55-59 years - Male","Persons","1/1/2008 12:00:00 AM",9742,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 55-59 years - Total","Persons","1/1/2008 12:00:00 AM",16637,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 60-64 years - Female","Persons","1/1/2008 12:00:00 AM",6866,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 60-64 years - Male","Persons","1/1/2008 12:00:00 AM",6844,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 60-64 years - Total","Persons","1/1/2008 12:00:00 AM",13710,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 65-69 years - Female","Persons","1/1/2008 12:00:00 AM",4997,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 65-69 years - Male","Persons","1/1/2008 12:00:00 AM",4647,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 65-69 years - Total","Persons","1/1/2008 12:00:00 AM",9644,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 70-74 years - Female","Persons","1/1/2008 12:00:00 AM",3303,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 70-74 years - Male","Persons","1/1/2008 12:00:00 AM",2927,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 70-74 years - Total","Persons","1/1/2008 12:00:00 AM",6230,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 75-79 years - Female","Persons","1/1/2008 12:00:00 AM",2495,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 75-79 years - Male","Persons","1/1/2008 12:00:00 AM",2028,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 75-79 years - Total","Persons","1/1/2008 12:00:00 AM",4523,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 80-84 years - Female","Persons","1/1/2008 12:00:00 AM",1336,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 80-84 years - Male","Persons","1/1/2008 12:00:00 AM",907,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 80-84 years - Total","Persons","1/1/2008 12:00:00 AM",2243,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 85 years and over - Female","Persons","1/1/2008 12:00:00 AM",1702,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 85 years and over - Male","Persons","1/1/2008 12:00:00 AM",1164,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, 85 years and over - Total","Persons","1/1/2008 12:00:00 AM",2866,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, Female Total","Persons","1/1/2008 12:00:00 AM",568508,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Montsserado","Population, Male Total","Persons","1/1/2008 12:00:00 AM",549733,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Annual GrowthRate (%)","%","1/1/2008 12:00:00 AM",1.7,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Area (square miles)","square miles","1/1/2008 12:00:00 AM",4460,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Average Household Size","Persons","1/1/2008 12:00:00 AM",5.9,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population Density","persons/area","1/1/2008 12:00:00 AM",105,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population Total","Persons","1/1/2008 12:00:00 AM",462026,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 0-4 years - Female","Persons","1/1/2008 12:00:00 AM",38674,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 0-4 years - Male","Persons","1/1/2008 12:00:00 AM",39679,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 0-4 years - Total","Persons","1/1/2008 12:00:00 AM",78353,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 10-14 years - Female","Persons","1/1/2008 12:00:00 AM",26160,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 10-14 years - Male","Persons","1/1/2008 12:00:00 AM",30174,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 10-14 years - Total","Persons","1/1/2008 12:00:00 AM",56334,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 15-19 years - Female","Persons","1/1/2008 12:00:00 AM",23211,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 15-19 years - Male","Persons","1/1/2008 12:00:00 AM",25413,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 15-19 years - Total","Persons","1/1/2008 12:00:00 AM",48624,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 20-24 years - Female","Persons","1/1/2008 12:00:00 AM",22712,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 20-24 years - Male","Persons","1/1/2008 12:00:00 AM",19333,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 20-24 years - Total","Persons","1/1/2008 12:00:00 AM",42045,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 25-29 years - Female","Persons","1/1/2008 12:00:00 AM",17649,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 25-29 years - Male","Persons","1/1/2008 12:00:00 AM",15134,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 25-29 years - Total","Persons","1/1/2008 12:00:00 AM",32783,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 30-34 years - Female","Persons","1/1/2008 12:00:00 AM",14349,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 30-34 years - Male","Persons","1/1/2008 12:00:00 AM",12689,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 30-34 years - Total","Persons","1/1/2008 12:00:00 AM",27038,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 35-39 years - Female","Persons","1/1/2008 12:00:00 AM",13144,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 35-39 years - Male","Persons","1/1/2008 12:00:00 AM",11394,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 35-39 years - Total","Persons","1/1/2008 12:00:00 AM",24538,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 40-44 years - Female","Persons","1/1/2008 12:00:00 AM",10414,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 40-44 years - Male","Persons","1/1/2008 12:00:00 AM",9989,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 40-44 years - Total","Persons","1/1/2008 12:00:00 AM",20403,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 45-49 years - Female","Persons","1/1/2008 12:00:00 AM",7426,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 45-49 years - Male","Persons","1/1/2008 12:00:00 AM",7782,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 45-49 years - Total","Persons","1/1/2008 12:00:00 AM",15208,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 5-9 years - Female","Persons","1/1/2008 12:00:00 AM",34051,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 5-9 years - Male","Persons","1/1/2008 12:00:00 AM",35593,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 5-9 years - Total","Persons","1/1/2008 12:00:00 AM",69644,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 50-54 years - Female","Persons","1/1/2008 12:00:00 AM",5586,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 50-54 years - Male","Persons","1/1/2008 12:00:00 AM",5703,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 50-54 years - Total","Persons","1/1/2008 12:00:00 AM",11289,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 55-59 years - Female","Persons","1/1/2008 12:00:00 AM",3561,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 55-59 years - Male","Persons","1/1/2008 12:00:00 AM",3804,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 55-59 years - Total","Persons","1/1/2008 12:00:00 AM",7365,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 60-64 years - Female","Persons","1/1/2008 12:00:00 AM",3925,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 60-64 years - Male","Persons","1/1/2008 12:00:00 AM",3221,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 60-64 years - Total","Persons","1/1/2008 12:00:00 AM",7146,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 65-69 years - Female","Persons","1/1/2008 12:00:00 AM",3184,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 65-69 years - Male","Persons","1/1/2008 12:00:00 AM",2767,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 65-69 years - Total","Persons","1/1/2008 12:00:00 AM",5951,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 70-74 years - Female","Persons","1/1/2008 12:00:00 AM",2277,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 70-74 years - Male","Persons","1/1/2008 12:00:00 AM",1948,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 70-74 years - Total","Persons","1/1/2008 12:00:00 AM",4225,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 75-79 years - Female","Persons","1/1/2008 12:00:00 AM",2152,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 75-79 years - Male","Persons","1/1/2008 12:00:00 AM",2188,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 75-79 years - Total","Persons","1/1/2008 12:00:00 AM",4340,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 80-84 years - Female","Persons","1/1/2008 12:00:00 AM",1447,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 80-84 years - Male","Persons","1/1/2008 12:00:00 AM",1116,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 80-84 years - Total","Persons","1/1/2008 12:00:00 AM",2563,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 85 years and over - Female","Persons","1/1/2008 12:00:00 AM",1991,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 85 years and over - Male","Persons","1/1/2008 12:00:00 AM",2186,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, 85 years and over - Total","Persons","1/1/2008 12:00:00 AM",4177,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, Female Total","Persons","1/1/2008 12:00:00 AM",231913,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Nimba","Population, Male Total","Persons","1/1/2008 12:00:00 AM",230113,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Annual GrowthRate (%)","%","1/1/2008 12:00:00 AM",2.3,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Area (square miles)","square miles","1/1/2008 12:00:00 AM",2160,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Average Household Size","Persons","1/1/2008 12:00:00 AM",4.5,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population Density","persons/area","1/1/2008 12:00:00 AM",30,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population Total","Persons","1/1/2008 12:00:00 AM",71509,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 0-4 years - Female","Persons","1/1/2008 12:00:00 AM",5657,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 0-4 years - Male","Persons","1/1/2008 12:00:00 AM",5864,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 0-4 years - Total","Persons","1/1/2008 12:00:00 AM",11521,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 10-14 years - Female","Persons","1/1/2008 12:00:00 AM",3825,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 10-14 years - Male","Persons","1/1/2008 12:00:00 AM",4764,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 10-14 years - Total","Persons","1/1/2008 12:00:00 AM",8589,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 15-19 years - Female","Persons","1/1/2008 12:00:00 AM",3187,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 15-19 years - Male","Persons","1/1/2008 12:00:00 AM",3609,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 15-19 years - Total","Persons","1/1/2008 12:00:00 AM",6796,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 20-24 years - Female","Persons","1/1/2008 12:00:00 AM",3196,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 20-24 years - Male","Persons","1/1/2008 12:00:00 AM",2891,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 20-24 years - Total","Persons","1/1/2008 12:00:00 AM",6087,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 25-29 years - Female","Persons","1/1/2008 12:00:00 AM",3048,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 25-29 years - Male","Persons","1/1/2008 12:00:00 AM",2999,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 25-29 years - Total","Persons","1/1/2008 12:00:00 AM",6047,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 30-34 years - Female","Persons","1/1/2008 12:00:00 AM",2110,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 30-34 years - Male","Persons","1/1/2008 12:00:00 AM",2197,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 30-34 years - Total","Persons","1/1/2008 12:00:00 AM",4307,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 35-39 years - Female","Persons","1/1/2008 12:00:00 AM",2395,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 35-39 years - Male","Persons","1/1/2008 12:00:00 AM",2316,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 35-39 years - Total","Persons","1/1/2008 12:00:00 AM",4711,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 40-44 years - Female","Persons","1/1/2008 12:00:00 AM",1488,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 40-44 years - Male","Persons","1/1/2008 12:00:00 AM",1802,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 40-44 years - Total","Persons","1/1/2008 12:00:00 AM",3290,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 45-49 years - Female","Persons","1/1/2008 12:00:00 AM",1239,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 45-49 years - Male","Persons","1/1/2008 12:00:00 AM",1506,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 45-49 years - Total","Persons","1/1/2008 12:00:00 AM",2745,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 5-9 years - Female","Persons","1/1/2008 12:00:00 AM",5154,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 5-9 years - Male","Persons","1/1/2008 12:00:00 AM",5804,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 5-9 years - Total","Persons","1/1/2008 12:00:00 AM",10958,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 50-54 years - Female","Persons","1/1/2008 12:00:00 AM",802,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 50-54 years - Male","Persons","1/1/2008 12:00:00 AM",952,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 50-54 years - Total","Persons","1/1/2008 12:00:00 AM",1754,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 55-59 years - Female","Persons","1/1/2008 12:00:00 AM",531,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 55-59 years - Male","Persons","1/1/2008 12:00:00 AM",719,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 55-59 years - Total","Persons","1/1/2008 12:00:00 AM",1250,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 60-64 years - Female","Persons","1/1/2008 12:00:00 AM",534,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 60-64 years - Male","Persons","1/1/2008 12:00:00 AM",527,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 60-64 years - Total","Persons","1/1/2008 12:00:00 AM",1061,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 65-69 years - Female","Persons","1/1/2008 12:00:00 AM",425,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 65-69 years - Male","Persons","1/1/2008 12:00:00 AM",447,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 65-69 years - Total","Persons","1/1/2008 12:00:00 AM",872,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 70-74 years - Female","Persons","1/1/2008 12:00:00 AM",205,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 70-74 years - Male","Persons","1/1/2008 12:00:00 AM",273,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 70-74 years - Total","Persons","1/1/2008 12:00:00 AM",478,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 75-79 years - Female","Persons","1/1/2008 12:00:00 AM",225,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 75-79 years - Male","Persons","1/1/2008 12:00:00 AM",247,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 75-79 years - Total","Persons","1/1/2008 12:00:00 AM",472,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 80-84 years - Female","Persons","1/1/2008 12:00:00 AM",124,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 80-84 years - Male","Persons","1/1/2008 12:00:00 AM",115,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 80-84 years - Total","Persons","1/1/2008 12:00:00 AM",239,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 85 years and over - Female","Persons","1/1/2008 12:00:00 AM",140,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 85 years and over - Male","Persons","1/1/2008 12:00:00 AM",192,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, 85 years and over - Total","Persons","1/1/2008 12:00:00 AM",332,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, Female Total","Persons","1/1/2008 12:00:00 AM",34285,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivercess","Population, Male Total","Persons","1/1/2008 12:00:00 AM",37224,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Annual GrowthRate (%)","%","1/1/2008 12:00:00 AM",2.2,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Area (square miles)","square miles","1/1/2008 12:00:00 AM",1974,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Average Household Size","Persons","1/1/2008 12:00:00 AM",7,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population Density","persons/area","1/1/2008 12:00:00 AM",34,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population Total","Persons","1/1/2008 12:00:00 AM",66789,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 0-4 years - Female","Persons","1/1/2008 12:00:00 AM",5225,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 0-4 years - Male","Persons","1/1/2008 12:00:00 AM",5734,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 0-4 years - Total","Persons","1/1/2008 12:00:00 AM",10959,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 10-14 years - Female","Persons","1/1/2008 12:00:00 AM",4203,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 10-14 years - Male","Persons","1/1/2008 12:00:00 AM",5039,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 10-14 years - Total","Persons","1/1/2008 12:00:00 AM",9242,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 15-19 years - Female","Persons","1/1/2008 12:00:00 AM",3211,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 15-19 years - Male","Persons","1/1/2008 12:00:00 AM",4061,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Rivergee","Population, 15-19 years - Total","Persons","1/1/2008 12:00:00 AM",7272,"LR","Open Data for Africa","http://opendataforafrica.org/"
